personID,age,gender,raceEthnicity,education,region,householdType,householdSize
3129,65,Male,White,Some College/Associate's,West,Other,2
3130,55,Male,Hispanic/Latino,Some College/Associate's,Midwest,Other,2
3131,50,Female,White,Ph.D,Midwest,SmallFamily,4
3132,55,Female,White,High School,South,SmallFamily,4
3133,60,Female,Hispanic/Latino,Some College/Associate's,West,SmallFamily,4
3134,40,Male,White,Some College/Associate's,South,SmallFamily,5
3135,30,Male,Hispanic/Latino,High School,Northeast,Single,1
3136,40,Male,White,High School,Northeast,SmallFamily,4
3137,50,Male,Black/African American,High School,West,Other,2
3138,50,Female,White,Bachelor's,Midwest,DINKS,2
3139,40,Male,White,Some College/Associate's,Midwest,SingleParent,3
3140,25,Male,White,Bachelor's,Midwest,Single,1
3141,35,Male,Hispanic/Latino,High School,Midwest,DINKS,2
3142,60,Female,Black/African American,Some College/Associate's,Northeast,DINKS,2
3143,40,Male,White,Master's,West,Single,1
3144,40,Male,Black/African American,Some College/Associate's,Midwest,Single,1
3145,30,Male,White,Bachelor's,Northeast,Single,1
3146,35,Male,White,Bachelor's,Midwest,SingleParent,2
3147,55,Male,Black/African American,Bachelor's,Midwest,Single,1
3148,45,Male,Black/African American,Some College/Associate's,South,DINKS,2
3149,50,Female,Hispanic/Latino,Bachelor's,South,Single,1
3150,35,Male,Black/African American,Some College/Associate's,South,SmallFamily,4
3151,45,Female,White,Master's,West,SmallFamily,5
3152,30,Female,Black/African American,High School,West,SmallFamily,4
3153,45,Female,White,High School,Northeast,DINKS,2
3154,35,Male,White,High School,West,DINKS,2
3155,35,Male,White,Bachelor's,Midwest,SmallFamily,5
3156,45,Male,White,Some College/Associate's,South,SmallFamily,4
3157,60,Female,White,High School,Northeast,Single,1
3158,25,Female,White,High School,West,DINKS,2
3159,55,Female,White,Bachelor's,Midwest,Single,1
3160,30,Female,White,Bachelor's,South,Single,1
3161,35,Male,White,Some College/Associate's,West,SmallFamily,4
3162,25,Female,White,Bachelor's,Midwest,DINKS,2
3163,30,Male,White,Some College/Associate's,West,DINKS,2
3164,40,Male,Hispanic/Latino,Some College/Associate's,Northeast,DINKS,2
3165,25,Female,Black/African American,Master's,Northeast,Roommates,3
3166,35,Male,Hispanic/Latino,High School,Northeast,SingleParent,2
3167,60,Female,White,High School,Midwest,SingleParent,2
3168,25,Female,Hispanic/Latino,Some College/Associate's,Northeast,DINKS,2
3169,50,Male,White,Some College/Associate's,Northeast,SmallFamily,3
3170,35,Male,White,Some College/Associate's,South,SmallFamily,4
3171,45,Female,White,Some College/Associate's,West,Single,1
3172,30,Female,Black/African American,High School,South,SmallFamily,3
3173,30,Female,White,Bachelor's,South,SmallFamily,5
3174,30,Female,White,High School,South,DINKS,2
3175,25,Male,White,High School,South,SingleParent,3
3176,30,Male,Black/African American,High School,Midwest,Single,1
3177,45,Female,Hispanic/Latino,Bachelor's,West,DINKS,2
3178,55,Male,White,High School,South,Single,1
3179,50,Female,White,Some College/Associate's,Midwest,DINKS,2
3180,45,Female,White,Bachelor's,Northeast,Single,1
3181,25,Male,Hispanic/Latino,Bachelor's,Northeast,Single,1
3182,30,Male,White,Some College/Associate's,Midwest,SmallFamily,4
3183,30,Male,Black/African American,Some College/Associate's,West,SmallFamily,3
3184,30,Male,White,Some College/Associate's,South,SmallFamily,3
3185,40,Male,Hispanic/Latino,Bachelor's,South,DINKS,2
3186,40,Female,White,Some College/Associate's,South,SmallFamily,3
3187,35,Male,White,Bachelor's,West,SmallFamily,4
3188,35,Male,White,Bachelor's,Northeast,DINKS,2
3189,55,Female,White,High School,South,SmallFamily,4
3190,50,Male,White,High School,South,DINKS,2
3191,30,Female,Black/African American,Bachelor's,South,DINKS,2
3192,60,Female,White,High School,Midwest,Other,3
3193,65,Male,Hispanic/Latino,High School,South,DINKS,2
3194,30,Female,Black/African American,Master's,West,Other,3
3195,35,Male,White,High School,South,SmallFamily,4
3196,40,Female,Hispanic/Latino,Master's,West,SmallFamily,3
3197,60,Male,Hispanic/Latino,Some College/Associate's,South,DINKS,2
3198,55,Female,White,Bachelor's,West,SmallFamily,4
3199,25,Female,Black/African American,High School,South,Roommates,3
3200,35,Female,White,High School,Midwest,SmallFamily,4
3201,40,Male,White,Some College/Associate's,West,SingleParent,2
3202,40,Male,Hispanic/Latino,High School,Midwest,DINKS,2
3203,30,Male,White,Some College/Associate's,West,SmallFamily,4
3204,55,Female,White,High School,West,SingleParent,2
3205,45,Female,White,High School,South,SmallFamily,5
3206,55,Female,Black/African American,High School,West,Other,2
3207,55,Female,Asian,Bachelor's,West,SmallFamily,5
3208,50,Female,White,High School,West,DINKS,2
3209,35,Male,Hispanic/Latino,High School,Midwest,SmallFamily,4
3210,40,Male,Black/African American,Some College/Associate's,Northeast,SingleParent,2
3211,30,Female,White,Master's,Midwest,SmallFamily,4
3212,45,Female,White,High School,South,DINKS,2
3213,30,Male,Hispanic/Latino,High School,Midwest,SmallFamily,3
3214,45,Female,Black/African American,Some College/Associate's,South,DINKS,2
3215,30,Female,Black/African American,Master's,Midwest,Single,1
3216,25,Female,White,Bachelor's,West,SmallFamily,5
3217,30,Female,White,Bachelor's,South,Single,1
3218,25,Male,White,Some College/Associate's,Northeast,Single,1
3219,45,Female,White,Some College/Associate's,West,SmallFamily,5
3220,50,Female,White,High School,South,DINKS,2
3221,40,Female,Hispanic/Latino,Bachelor's,South,SingleParent,3
3222,30,Male,White,Bachelor's,West,DINKS,2
3223,25,Female,Black/African American,Master's,Northeast,Roommates,3
3224,25,Female,White,Some College/Associate's,West,Single,1
3225,30,Male,White,High School,Northeast,Single,1
3226,55,Male,White,Some College/Associate's,South,SingleParent,3
3227,30,Male,White,Bachelor's,West,SmallFamily,5
3228,35,Male,White,Bachelor's,Midwest,DINKS,2
3229,25,Female,Asian,High School,West,Roommates,2
3230,30,Female,Black/African American,Some College/Associate's,South,SmallFamily,4
3231,40,Female,White,Some College/Associate's,West,Other,3
3232,40,Female,White,High School,West,SmallFamily,5
3233,30,Male,Asian,Master's,Midwest,SmallFamily,5
3234,25,Male,White,Some College/Associate's,Midwest,Single,1
3235,35,Male,White,Bachelor's,Midwest,DINKS,2
3236,30,Female,White,Bachelor's,Midwest,SmallFamily,5
3237,30,Male,Asian,Bachelor's,South,SmallFamily,4
3238,65,Male,White,High School,West,Single,1
3239,40,Female,White,Bachelor's,Midwest,DINKS,2
3240,40,Male,Asian,High School,Northeast,DINKS,2
3241,35,Female,White,Some College/Associate's,South,SingleParent,2
3242,35,Female,White,High School,West,SmallFamily,4
3243,40,Male,White,Some College/Associate's,South,SmallFamily,4
3244,45,Male,Black/African American,High School,South,Other,3
3245,45,Female,White,High School,West,SmallFamily,3
3246,30,Female,Other/Multiracial,Master's,West,Other,3
3247,40,Male,Hispanic/Latino,High School,South,DINKS,2
3248,35,Male,White,Bachelor's,Midwest,Single,1
3249,55,Male,Other/Multiracial,Master's,Midwest,DINKS,2
3250,45,Female,White,High School,Northeast,DINKS,2
3251,40,Female,White,Bachelor's,South,SingleParent,2
3252,25,Female,White,Some College/Associate's,West,DINKS,2
3253,40,Female,White,High School,West,DINKS,2
3254,25,Female,White,Some College/Associate's,South,SmallFamily,5
3255,30,Female,White,Master's,West,SmallFamily,3
3256,25,Male,White,High School,Midwest,Single,1
3257,45,Female,Black/African American,Some College/Associate's,South,DINKS,2
3258,30,Male,White,Bachelor's,Northeast,SingleParent,3
3259,35,Female,Other/Multiracial,Bachelor's,Midwest,SingleParent,2
3260,55,Female,White,High School,Midwest,DINKS,2
3261,30,Female,White,Bachelor's,Midwest,SmallFamily,3
3262,40,Female,White,Bachelor's,West,Single,1
3263,35,Female,White,Bachelor's,Midwest,SmallFamily,5
3264,25,Male,White,Master's,West,SmallFamily,3
3265,50,Male,Black/African American,Bachelor's,Northeast,DINKS,2
3266,25,Female,Black/African American,High School,South,Single,1
3267,35,Female,Asian,Some College/Associate's,South,SingleParent,2
3268,40,Male,White,Some College/Associate's,West,SingleParent,2
3269,45,Male,Black/African American,High School,South,SmallFamily,4
3270,45,Female,White,Some College/Associate's,West,Single,1
3271,30,Male,White,Some College/Associate's,West,Single,1
3272,25,Male,Black/African American,Some College/Associate's,Northeast,Single,1
3273,50,Male,Hispanic/Latino,Master's,West,SmallFamily,4
3274,40,Male,White,High School,South,Single,1
3275,55,Male,White,Bachelor's,South,SmallFamily,3
3276,55,Male,White,Some College/Associate's,West,Other,3
3277,55,Female,Hispanic/Latino,Some College/Associate's,West,DINKS,2
3278,35,Female,White,Bachelor's,Midwest,SmallFamily,3
3279,30,Male,Other/Multiracial,Some College/Associate's,South,SmallFamily,5
3280,50,Male,White,Some College/Associate's,South,Other,4
3281,35,Male,White,Some College/Associate's,South,SingleParent,4
3282,30,Female,White,Some College/Associate's,South,Single,1
3283,55,Female,White,Bachelor's,West,Single,1
3284,55,Female,White,Bachelor's,Midwest,SmallFamily,5
3285,35,Female,Hispanic/Latino,High School,South,SmallFamily,3
3286,25,Female,Black/African American,High School,West,Single,1
3287,35,Male,Asian,Some College/Associate's,Midwest,SmallFamily,3
3288,50,Female,Black/African American,High School,South,SmallFamily,4
3289,60,Male,Black/African American,Some College/Associate's,Midwest,Single,1
3290,30,Male,White,High School,West,SingleParent,2
3291,25,Female,Black/African American,Bachelor's,West,Single,1
3292,55,Female,White,High School,Midwest,SmallFamily,3
3293,35,Male,White,High School,South,SmallFamily,3
3294,40,Male,White,Bachelor's,Northeast,DINKS,2
3295,65,Male,White,Some College/Associate's,West,DINKS,2
3296,25,Male,White,Master's,West,SmallFamily,4
3297,45,Male,Asian,Bachelor's,Northeast,Other,3
3298,25,Male,White,Some College/Associate's,Midwest,Single,1
3299,35,Male,White,High School,West,SmallFamily,3
3300,50,Male,White,Bachelor's,Midwest,SmallFamily,3
3301,35,Male,White,Master's,West,SmallFamily,4
3302,70,Female,White,Bachelor's,West,DINKS,2
3303,40,Male,White,High School,South,Single,1
3304,30,Female,White,Ph.D,South,DINKS,2
3305,30,Male,White,Some College/Associate's,Midwest,SmallFamily,3
3306,35,Female,Black/African American,Bachelor's,South,Single,1
3307,35,Female,Hispanic/Latino,Master's,South,SingleParent,4
3308,25,Female,White,High School,Midwest,DINKS,2
3309,35,Female,White,Master's,South,SmallFamily,3
3310,35,Female,White,High School,South,SingleParent,3
3311,50,Male,Hispanic/Latino,Master's,West,DINKS,2
3312,45,Female,White,High School,West,DINKS,2
3313,45,Female,White,Master's,Midwest,Single,1
3314,25,Female,Black/African American,High School,West,Single,1
3315,30,Male,White,Bachelor's,West,Single,1
3316,45,Female,White,Some College/Associate's,Midwest,SmallFamily,4
3317,35,Female,White,Some College/Associate's,West,SmallFamily,3
3318,25,Female,Asian,High School,West,Single,1
3319,50,Male,Black/African American,Bachelor's,Northeast,DINKS,2
3320,50,Female,Hispanic/Latino,High School,West,Single,1
3321,40,Female,White,Some College/Associate's,West,SingleParent,2
3322,25,Female,White,Some College/Associate's,South,Single,1
3323,50,Male,Asian,Master's,West,SingleParent,3
3324,40,Female,Asian,High School,South,SmallFamily,5
3325,50,Male,White,High School,West,SmallFamily,4
3326,50,Female,Black/African American,High School,Midwest,DINKS,2
3327,50,Female,White,Some College/Associate's,West,Other,2
3328,40,Female,White,High School,South,DINKS,2
3329,25,Female,Hispanic/Latino,Some College/Associate's,Midwest,DINKS,2
3330,45,Female,White,Bachelor's,South,Other,2
3331,45,Female,Asian,Bachelor's,Midwest,SingleParent,2
3332,50,Female,White,Some College/Associate's,West,DINKS,2
3333,30,Male,White,High School,South,Other,2
3334,30,Male,Black/African American,Bachelor's,Northeast,SmallFamily,4
3335,55,Female,Black/African American,High School,South,Single,1
3336,50,Male,White,Bachelor's,Northeast,DINKS,2
3337,60,Male,White,High School,South,DINKS,2
3338,50,Male,Hispanic/Latino,Some College/Associate's,South,DINKS,2
3339,40,Female,White,Some College/Associate's,South,SmallFamily,5
3340,45,Male,Asian,Bachelor's,South,DINKS,2
3341,55,Female,Black/African American,High School,Midwest,Single,1
3342,40,Male,White,Some College/Associate's,Midwest,SingleParent,3
3343,45,Female,White,High School,Midwest,DINKS,2
3344,30,Female,White,Bachelor's,South,Other,3
3345,35,Female,Black/African American,Master's,West,Other,3
3346,45,Female,White,Some College/Associate's,Midwest,Other,4
3347,30,Male,White,Some College/Associate's,West,SingleParent,2
3348,30,Female,White,Master's,Midwest,DINKS,2
3349,30,Female,White,Bachelor's,Midwest,SmallFamily,4
3350,30,Female,White,Some College/Associate's,South,DINKS,2
3351,30,Female,White,Bachelor's,Midwest,DINKS,2
3352,35,Male,Asian,Bachelor's,Midwest,SmallFamily,5
3353,60,Male,Black/African American,High School,Midwest,Single,1
3354,40,Female,Hispanic/Latino,Bachelor's,South,Other,2
3355,30,Female,White,Some College/Associate's,South,SingleParent,2
3356,25,Male,White,High School,West,Single,1
3357,45,Female,Hispanic/Latino,Bachelor's,South,DINKS,2
3358,35,Male,White,Some College/Associate's,South,SmallFamily,5
3359,55,Male,Black/African American,High School,Midwest,SingleParent,3
3360,45,Female,Hispanic/Latino,Bachelor's,Midwest,SmallFamily,3
3361,50,Female,White,Master's,West,DINKS,2
3362,30,Female,Black/African American,Master's,South,SmallFamily,4
3363,45,Female,Asian,Master's,Northeast,DINKS,2
3364,30,Male,White,Master's,South,Other,2
3365,60,Male,White,High School,Midwest,Single,1
3366,45,Male,White,Some College/Associate's,Northeast,Single,1
3367,30,Male,White,Bachelor's,Midwest,SingleParent,2
3368,30,Female,White,Some College/Associate's,Northeast,SingleParent,2
3369,30,Male,White,Bachelor's,Midwest,SingleParent,2
3370,45,Female,Asian,Some College/Associate's,South,DINKS,2
3371,30,Male,White,Some College/Associate's,South,SmallFamily,4
3372,40,Female,White,Master's,South,SmallFamily,4
3373,30,Male,Hispanic/Latino,Bachelor's,South,Single,1
3374,45,Male,White,Some College/Associate's,Midwest,DINKS,2
3375,50,Female,Black/African American,Ph.D,South,Single,1
3376,50,Female,White,Some College/Associate's,Midwest,DINKS,2
3377,50,Male,White,High School,South,Other,4
3378,30,Female,White,Bachelor's,West,DINKS,2
3379,25,Male,Hispanic/Latino,Bachelor's,Northeast,Roommates,2
3380,45,Male,White,Bachelor's,South,DINKS,2
3381,35,Female,Hispanic/Latino,Bachelor's,Midwest,DINKS,2
3382,35,Female,White,Bachelor's,Midwest,SmallFamily,5
3383,25,Male,White,Some College/Associate's,South,SmallFamily,3
3384,30,Female,White,Master's,West,SmallFamily,4
3385,25,Female,Asian,Master's,South,Roommates,4
3386,55,Male,Asian,High School,Midwest,Single,1
3387,30,Male,White,High School,Midwest,SingleParent,2
3388,40,Female,White,Master's,West,Single,1
3389,25,Female,White,Master's,Midwest,Roommates,2
3390,45,Male,White,Master's,South,DINKS,2
3391,30,Male,White,Master's,Midwest,SingleParent,2
3392,55,Male,Black/African American,Some College/Associate's,Northeast,SmallFamily,4
3393,55,Female,Asian,Some College/Associate's,Northeast,Single,1
3394,30,Male,White,Bachelor's,Midwest,SingleParent,3
3395,60,Male,White,High School,West,Single,1
3396,70,Male,Black/African American,Some College/Associate's,Northeast,Single,1
3397,55,Male,Black/African American,Some College/Associate's,South,SmallFamily,5
3398,55,Female,White,Some College/Associate's,Midwest,Single,1
3399,30,Male,White,Bachelor's,South,DINKS,2
3400,40,Female,White,Some College/Associate's,Northeast,SmallFamily,4
3401,25,Female,White,High School,Midwest,SingleParent,4
3402,25,Male,White,Some College/Associate's,Midwest,Single,1
3403,70,Male,White,High School,South,DINKS,2
3404,30,Male,Hispanic/Latino,High School,Midwest,SmallFamily,4
3405,50,Female,White,Master's,Midwest,SingleParent,4
3406,50,Female,White,High School,Midwest,Other,2
3407,55,Male,White,High School,South,SmallFamily,5
3408,70,Female,Black/African American,Some College/Associate's,West,DINKS,2
3409,30,Male,Black/African American,Bachelor's,South,SmallFamily,3
3410,25,Female,White,High School,West,Single,1
3411,35,Male,White,Bachelor's,South,SmallFamily,5
3412,25,Female,Asian,Bachelor's,South,Roommates,2
3413,25,Male,White,High School,South,SmallFamily,4
3414,35,Male,White,High School,South,Single,1
3415,50,Female,White,Master's,South,DINKS,2
3416,40,Male,White,Bachelor's,Northeast,SmallFamily,4
3417,30,Male,White,Bachelor's,West,SmallFamily,5
3418,45,Male,Black/African American,High School,West,SmallFamily,4
3419,30,Male,Hispanic/Latino,Some College/Associate's,West,SmallFamily,3
3420,25,Female,White,Bachelor's,Midwest,Single,1
3421,50,Female,Asian,High School,Northeast,Other,3
3422,45,Female,White,Some College/Associate's,South,SmallFamily,3
3423,50,Female,White,Some College/Associate's,South,Single,1
3424,25,Female,White,Some College/Associate's,Northeast,Single,1
3425,55,Female,Hispanic/Latino,Bachelor's,South,SingleParent,2
3426,40,Female,White,Bachelor's,South,SingleParent,2
