totalExpenses,totalSavingsInvestments,monthlyCashFlow,housingRatio,debtToIncome,savingsInvestmentsRate,carPaymentRatio,savingsInvestmentsRate,monthsSaved,financialHealth
7918.48,1544.49,-3672.39,41.92,33.18,26.67,14.43,26.67,2.61,FinanciallyVulnerable
8603.75,0.0,-5877.7,83.58,1.04,0.0,0.0,0.0,0.6,FinanciallyDistressed
12518.87,181.39,-5671.78,76.67,6.75,2.58,0.0,2.58,1.24,FinanciallyDistressed
5514.9,0.0,-3673.59,146.8,10.51,0.0,9.67,0.0,1.53,FinanciallyDistressed
4277.41,127.66,-2641.47,63.13,0.99,7.24,0.0,7.24,1.56,FinanciallyDistressed
4767.22,0.0,-945.59,40.65,11.23,0.0,0.0,0.0,1.51,FinanciallyVulnerable
5778.2,283.65,-413.73,29.97,9.36,5.02,0.0,5.02,0.73,FinanciallyVulnerable
8241.53,0.0,-2962.47,55.45,18.63,0.0,16.12,0.0,1.9,FinanciallyDistressed
9772.72,972.27,-6402.05,89.79,4.27,22.39,0.0,22.39,4.0,FinanciallyVulnerable
3153.7,171.58,-1019.9,58.01,0.47,7.44,0.0,7.44,1.68,FinanciallyDistressed
10204.98,1535.88,-3117.51,43.93,4.1,17.81,0.0,17.81,3.37,FinanciallyStable
9507.52,1656.11,-468.74,19.96,4.17,15.49,0.0,15.49,0.16,FinanciallyVulnerable
9834.51,830.03,-5317.3,64.73,5.87,15.52,0.0,15.52,0.11,FinanciallyDistressed
7207.37,0.0,-3088.62,47.43,5.76,0.0,0.0,0.0,0.14,FinanciallyDistressed
10289.05,0.0,711.5,22.7,28.95,0.0,24.36,0.0,0.57,FinanciallyVulnerable
7196.32,0.0,-3215.85,51.22,15.18,0.0,14.68,0.0,1.55,FinanciallyDistressed
6725.35,0.0,-2708.07,56.29,20.82,0.0,16.9,0.0,0.43,FinanciallyDistressed
4560.01,154.95,-1829.67,45.65,24.7,5.37,23.1,5.37,1.77,FinanciallyDistressed
11843.91,1133.78,-7007.05,80.55,21.18,18.99,15.56,18.99,1.66,FinanciallyDistressed
6791.01,688.52,-3075.32,56.43,17.1,15.63,13.35,15.63,1.14,FinanciallyVulnerable
6085.92,902.59,-625.05,24.41,19.48,14.18,9.53,14.18,1.87,FinanciallyVulnerable
4111.41,0.0,-2935.68,107.08,22.73,0.0,0.0,0.0,0.9,FinanciallyDistressed
3390.46,490.48,-605.8,36.23,3.91,14.98,0.0,14.98,2.56,FinanciallyVulnerable
3611.63,165.35,-1351.5,43.94,1.31,6.82,0.0,6.82,2.26,FinanciallyVulnerable
9302.17,407.46,-5408.34,88.47,5.08,9.47,0.0,9.47,1.81,FinanciallyDistressed
6539.01,488.74,-2923.69,38.13,0.13,11.91,0.0,11.91,3.18,FinanciallyStable
7250.2,229.54,-4799.95,82.27,24.43,8.57,20.73,8.57,1.11,FinanciallyDistressed
12979.73,699.67,-6471.36,49.06,26.93,9.71,26.38,9.71,1.94,FinanciallyDistressed
5932.0,254.91,-898.53,45.92,4.24,4.82,0.0,4.82,0.16,FinanciallyDistressed
4469.59,0.0,-1280.23,44.15,1.39,0.0,0.0,0.0,1.21,FinanciallyVulnerable
9307.17,649.43,-4295.25,35.57,27.57,11.47,13.96,11.47,0.27,FinanciallyVulnerable
8914.49,707.13,4306.28,28.09,0.24,5.08,0.0,5.08,5.28,FinanciallyThriving
12620.0,1522.61,-3608.98,30.75,5.39,14.45,0.0,14.45,2.63,FinanciallyVulnerable
7881.91,977.93,-1527.39,52.67,4.38,13.34,0.0,13.34,2.05,FinanciallyVulnerable
6343.75,0.0,73.26,43.28,9.48,0.0,0.0,0.0,1.17,FinanciallyVulnerable
7761.22,0.0,-4372.32,55.17,22.95,0.0,12.15,0.0,0.67,FinanciallyDistressed
13577.9,620.27,-2642.61,43.63,22.5,5.37,17.99,5.37,0.51,FinanciallyDistressed
6911.72,0.0,-3221.21,36.78,25.86,0.0,17.84,0.0,0.02,FinanciallyDistressed
7133.52,0.0,-3866.86,60.85,3.25,0.0,0.0,0.0,1.35,FinanciallyDistressed
5142.44,174.69,-2518.15,46.19,27.17,6.24,19.49,6.24,0.77,FinanciallyDistressed
5769.58,0.0,-3641.54,69.64,13.82,0.0,0.0,0.0,1.73,FinanciallyDistressed
12579.08,1422.56,-5112.59,52.21,4.71,16.0,0.0,16.0,3.94,FinanciallyVulnerable
7267.56,1171.82,-1788.04,47.08,0.4,17.62,0.0,17.62,0.89,FinanciallyVulnerable
4191.84,799.71,-1132.96,36.4,0.2,20.73,0.0,20.73,3.11,FinanciallyStable
5787.97,0.0,-485.35,23.36,13.11,0.0,0.0,0.0,1.35,FinanciallyVulnerable
5565.5,432.03,-1868.76,53.61,0.78,10.46,0.0,10.46,3.29,FinanciallyVulnerable
6789.78,0.0,-2753.53,69.24,5.86,0.0,0.0,0.0,0.26,FinanciallyDistressed
4535.8,117.75,-1405.46,29.15,27.05,3.63,14.56,3.63,0.47,FinanciallyDistressed
7946.76,984.01,-1962.42,23.99,31.23,14.12,15.4,14.12,2.21,FinanciallyVulnerable
3923.02,0.0,-1274.59,40.29,12.85,0.0,0.0,0.0,1.77,FinanciallyVulnerable
15589.99,1564.22,-3215.74,39.14,23.05,11.22,19.85,11.22,0.74,FinanciallyDistressed
7847.28,338.01,-5217.7,82.39,7.21,11.39,0.0,11.39,1.88,FinanciallyVulnerable
7270.75,157.45,-5315.26,70.66,36.56,7.45,20.31,7.45,2.3,FinanciallyDistressed
3797.36,0.0,-1615.85,47.63,7.65,0.0,0.0,0.0,1.88,FinanciallyVulnerable
9509.77,812.08,-5486.31,43.92,19.81,16.79,18.79,16.79,2.84,FinanciallyVulnerable
7941.25,795.82,-1179.18,29.17,0.58,10.53,0.0,10.53,2.88,FinanciallyStable
5463.89,0.0,353.12,38.93,5.47,0.0,0.0,0.0,0.85,FinanciallyVulnerable
6498.91,0.0,-3052.64,61.15,36.88,0.0,16.1,0.0,0.27,FinanciallyDistressed
4385.17,0.0,-2034.58,46.73,8.25,0.0,0.0,0.0,1.66,FinanciallyVulnerable
6013.76,143.99,-1941.45,35.55,23.86,3.42,9.63,3.42,1.76,FinanciallyVulnerable
5507.53,67.14,-3734.25,75.62,15.69,3.65,13.46,3.65,1.24,FinanciallyDistressed
4795.62,324.45,-2510.52,67.21,1.58,12.43,0.0,12.43,5.86,FinanciallyVulnerable
8356.17,1565.05,-242.08,28.77,4.38,16.17,0.0,16.17,0.88,FinanciallyVulnerable
6781.04,0.0,-1902.51,65.25,0.26,0.0,0.0,0.0,0.4,FinanciallyDistressed
9251.98,0.0,-2191.7,40.01,0.68,0.0,0.0,0.0,3.65,FinanciallyVulnerable
7239.95,0.0,-4937.25,99.03,11.82,0.0,0.0,0.0,1.44,FinanciallyDistressed
8147.53,522.74,-2119.65,34.4,11.39,7.98,0.0,7.98,1.81,FinanciallyVulnerable
7271.52,161.15,-5094.77,69.33,20.95,6.89,0.0,6.89,1.46,FinanciallyDistressed
4250.96,301.32,-1594.45,40.73,27.29,10.19,12.08,10.19,2.53,FinanciallyVulnerable
6122.13,531.75,-1397.28,42.25,18.88,10.12,9.88,10.12,1.86,FinanciallyVulnerable
4107.34,0.0,-1848.04,37.13,25.22,0.0,18.55,0.0,0.52,FinanciallyDistressed
8283.14,0.0,-5175.63,79.78,1.15,0.0,0.0,0.0,0.72,FinanciallyDistressed
4955.49,0.0,-2976.56,85.21,19.82,0.0,10.85,0.0,1.38,FinanciallyDistressed
7732.07,0.0,-5353.8,65.24,5.22,0.0,0.0,0.0,0.49,FinanciallyDistressed
8971.67,2503.18,-1968.79,35.37,11.11,26.33,0.0,26.33,1.26,FinanciallyStable
6194.13,137.86,-3665.28,64.17,53.48,5.17,10.5,5.17,0.45,FinanciallyDistressed
7257.43,0.0,-5241.82,101.85,25.86,0.0,10.69,0.0,0.04,FinanciallyDistressed
7687.66,172.37,-3236.74,62.55,39.68,3.73,25.56,3.73,1.65,FinanciallyDistressed
5183.2,0.0,-2560.66,51.39,0.74,0.0,0.0,0.0,0.17,FinanciallyDistressed
5103.78,134.11,-941.79,26.85,17.26,3.12,0.0,3.12,2.89,FinanciallyVulnerable
10006.73,275.33,-7182.6,100.0,33.8,8.88,10.06,8.88,2.83,FinanciallyDistressed
9183.45,0.0,-1956.49,31.98,0.02,0.0,0.0,0.0,0.01,FinanciallyDistressed
7473.44,301.78,-5567.71,80.55,18.71,13.67,0.0,13.67,1.65,FinanciallyDistressed
9970.9,244.14,-6379.86,105.51,22.46,6.37,14.74,6.37,2.25,FinanciallyDistressed
8537.61,1083.9,-762.08,27.35,16.51,12.23,0.0,12.23,0.52,FinanciallyVulnerable
8374.3,0.0,-4473.75,56.76,7.04,0.0,0.0,0.0,1.07,FinanciallyDistressed
6990.99,324.76,-3409.54,78.5,8.26,8.31,0.0,8.31,2.41,FinanciallyDistressed
10127.18,592.73,-156.4,27.31,26.25,5.61,16.91,5.61,3.7,FinanciallyVulnerable
6316.36,0.0,-1475.43,34.93,14.41,0.0,13.4,0.0,1.25,FinanciallyVulnerable
7173.12,760.27,-2062.02,39.26,7.46,12.95,0.0,12.95,1.98,FinanciallyVulnerable
6995.19,0.0,-1825.43,56.09,7.98,0.0,7.98,0.0,0.29,FinanciallyDistressed
6271.61,0.0,-1214.6,30.32,18.83,0.0,13.51,0.0,0.42,FinanciallyDistressed
8798.52,975.51,-437.93,24.62,4.57,10.45,0.0,10.45,3.44,FinanciallyStable
8894.45,175.71,-5543.24,67.45,15.37,4.98,14.57,4.98,2.31,FinanciallyDistressed
11762.05,776.6,-7083.33,86.6,21.91,14.24,14.12,14.24,3.67,FinanciallyVulnerable
7921.6,98.37,-4607.38,62.66,20.21,2.88,9.49,2.88,5.57,FinanciallyDistressed
4827.97,151.97,-1359.94,43.3,0.85,4.2,0.0,4.2,1.92,FinanciallyVulnerable
9927.21,288.66,-6126.37,80.43,11.02,7.06,0.0,7.06,2.36,FinanciallyDistressed
5537.73,0.0,-2418.1,64.98,16.33,0.0,16.03,0.0,1.6,FinanciallyDistressed
7010.54,532.59,253.7,25.13,5.5,6.83,0.0,6.83,3.91,FinanciallyStable
5817.51,219.74,-2219.33,39.93,7.11,5.76,0.0,5.76,0.69,FinanciallyVulnerable
5054.82,0.0,-946.33,35.36,22.15,0.0,11.41,0.0,1.69,FinanciallyVulnerable
4555.7,0.0,-2701.17,70.11,11.29,0.0,0.0,0.0,0.54,FinanciallyDistressed
6108.85,72.92,-2942.93,64.61,28.3,2.25,18.48,2.25,0.62,FinanciallyDistressed
6969.12,2211.0,-78.76,32.99,7.5,24.29,0.0,24.29,4.68,FinanciallyStable
4081.5,476.17,-976.04,31.55,7.01,13.29,0.0,13.29,1.25,FinanciallyVulnerable
6195.51,561.74,-82.34,25.45,17.63,8.42,0.0,8.42,2.06,FinanciallyVulnerable
6624.82,121.85,-2586.28,42.9,31.33,2.93,12.69,2.93,2.93,FinanciallyDistressed
5150.35,1633.22,3056.57,15.06,9.14,16.6,0.0,16.6,3.01,FinanciallyThriving
6930.65,340.58,-3519.16,50.7,34.52,9.08,23.17,9.08,3.92,FinanciallyDistressed
5582.99,0.0,2193.01,18.08,3.2,0.0,0.0,0.0,1.17,FinanciallyStable
5926.85,290.15,-2597.38,41.22,13.3,8.02,9.64,8.02,4.74,FinanciallyVulnerable
16824.83,1572.5,-5549.3,56.51,3.27,12.24,0.0,12.24,2.19,FinanciallyVulnerable
10130.37,344.98,-7644.62,119.58,15.25,12.19,0.0,12.19,1.97,FinanciallyDistressed
4021.87,179.36,-1266.91,56.02,1.55,6.11,0.0,6.11,2.08,FinanciallyDistressed
5016.59,0.0,-2855.82,79.84,22.34,0.0,15.85,0.0,1.47,FinanciallyDistressed
9824.89,335.75,-3254.94,41.52,7.27,4.86,0.0,4.86,1.6,FinanciallyVulnerable
7893.49,0.0,-4248.78,45.81,7.29,0.0,0.0,0.0,1.7,FinanciallyVulnerable
4759.51,223.75,-1959.93,61.9,7.93,7.4,0.0,7.4,3.6,FinanciallyVulnerable
5144.52,335.49,-2532.16,74.81,6.7,11.38,0.0,11.38,2.87,FinanciallyVulnerable
5095.43,1895.31,2247.92,17.54,0.2,20.51,0.0,20.51,3.3,FinanciallyThriving
6221.2,544.21,-1905.38,39.66,20.44,11.2,19.86,11.2,1.58,FinanciallyVulnerable
9155.44,374.24,-3705.25,41.22,10.08,6.43,0.0,6.43,5.09,FinanciallyVulnerable
6183.96,681.3,-3214.84,43.78,26.52,18.66,14.8,18.66,1.13,FinanciallyVulnerable
7247.58,0.0,-3139.09,80.99,1.07,0.0,0.0,0.0,0.51,FinanciallyDistressed
6585.33,480.65,-1937.24,43.39,17.84,9.37,17.83,9.37,2.58,FinanciallyDistressed
13382.88,1278.4,-4107.74,49.46,12.15,12.11,0.0,12.11,1.1,FinanciallyVulnerable
6560.99,180.77,-4588.35,96.2,1.94,8.39,0.0,8.39,2.79,FinanciallyDistressed
6357.38,451.26,-3920.08,61.49,12.95,15.62,0.0,15.62,4.03,FinanciallyVulnerable
5930.85,100.75,-3587.43,88.13,11.36,4.12,0.0,4.12,0.55,FinanciallyDistressed
6802.69,934.46,-1934.99,46.26,0.63,16.11,0.0,16.11,1.43,FinanciallyVulnerable
7650.19,389.19,-4267.63,52.18,5.65,10.32,0.0,10.32,4.02,FinanciallyVulnerable
6081.04,304.79,-934.25,36.13,9.85,5.59,8.95,5.59,4.49,FinanciallyVulnerable
7131.45,0.0,-4273.01,72.14,0.58,0.0,0.0,0.0,0.93,FinanciallyDistressed
10300.75,1173.86,-5863.22,56.83,0.63,20.92,0.0,20.92,1.85,FinanciallyVulnerable
5454.56,266.23,-3779.8,73.76,25.39,13.72,0.0,13.72,1.39,FinanciallyDistressed
6645.18,234.3,-4650.58,86.88,29.08,10.51,14.33,10.51,2.14,FinanciallyDistressed
3947.12,81.71,-1700.97,56.01,6.32,3.51,0.0,3.51,1.07,FinanciallyDistressed
8107.13,1334.46,1209.02,32.18,0.14,12.53,0.0,12.53,3.78,FinanciallyThriving
4751.83,0.0,-1312.22,42.75,26.91,0.0,16.71,0.0,0.96,FinanciallyDistressed
4900.05,0.0,-2082.07,45.76,16.37,0.0,0.0,0.0,1.98,FinanciallyDistressed
8595.37,1747.11,-27.39,28.77,9.46,16.94,0.0,16.94,2.44,FinanciallyStable
8051.89,0.0,-2071.1,51.43,17.94,0.0,17.34,0.0,1.7,FinanciallyDistressed
6841.41,475.37,-4634.51,83.31,18.74,17.72,11.96,17.72,2.97,FinanciallyVulnerable
7752.24,283.89,-4233.16,78.4,0.89,7.46,0.0,7.46,0.87,FinanciallyDistressed
6830.8,117.04,-3908.77,58.71,12.91,3.85,0.0,3.85,0.72,FinanciallyDistressed
7120.6,990.61,493.13,30.43,4.98,11.51,0.0,11.51,1.41,FinanciallyStable
7722.29,209.56,-4868.27,63.96,4.79,6.84,0.0,6.84,1.79,FinanciallyDistressed
9977.31,590.94,-3928.9,57.58,14.06,8.9,0.0,8.9,1.49,FinanciallyDistressed
9342.02,1504.54,-2229.52,36.89,9.87,17.46,0.0,17.46,1.55,FinanciallyStable
5992.83,206.58,-2494.52,50.92,0.28,5.58,0.0,5.58,3.76,FinanciallyVulnerable
5173.5,190.82,-2349.95,48.37,1.2,6.33,0.0,6.33,2.77,FinanciallyVulnerable
7253.0,0.0,-1764.58,40.89,16.11,0.0,0.0,0.0,0.21,FinanciallyDistressed
5529.48,121.32,-2388.13,37.8,0.58,3.72,0.0,3.72,4.34,FinanciallyVulnerable
4703.87,0.0,-2280.93,76.08,0.31,0.0,0.0,0.0,0.77,FinanciallyDistressed
11660.82,1196.6,-3527.28,35.28,29.33,12.83,24.79,12.83,0.5,FinanciallyDistressed
5287.76,72.48,-3227.24,83.68,4.81,3.4,0.0,3.4,1.8,FinanciallyDistressed
14756.15,2118.21,-139.68,39.9,8.14,12.66,0.0,12.66,5.51,FinanciallyStable
5042.33,0.0,-638.54,42.37,1.02,0.0,0.0,0.0,1.68,FinanciallyVulnerable
13451.71,527.24,-3815.28,62.05,0.38,5.19,0.0,5.19,3.81,FinanciallyVulnerable
5509.14,0.0,-3448.2,71.64,7.9,0.0,0.0,0.0,0.94,FinanciallyDistressed
6346.45,224.37,-4244.08,57.07,1.05,9.64,0.0,9.64,4.44,FinanciallyVulnerable
8406.72,578.25,-4605.8,76.23,24.85,13.2,24.36,13.2,3.76,FinanciallyDistressed
5182.64,241.34,-3129.13,60.4,21.37,10.52,0.0,10.52,3.69,FinanciallyVulnerable
9160.29,463.05,-6139.94,76.07,22.52,13.29,15.24,13.29,1.19,FinanciallyDistressed
7830.06,1491.77,-3746.92,47.74,7.1,26.76,0.0,26.76,5.29,FinanciallyStable
8076.37,742.58,-5154.8,53.42,0.53,20.27,0.0,20.27,1.97,FinanciallyVulnerable
5459.23,373.39,-2029.25,53.48,8.27,9.82,0.0,9.82,4.21,FinanciallyVulnerable
14987.75,142.41,-4360.68,45.81,6.8,1.32,0.0,1.32,3.82,FinanciallyVulnerable
6733.8,0.0,-3421.03,82.46,1.1,0.0,0.0,0.0,1.39,FinanciallyDistressed
6530.44,134.9,-4621.98,77.21,25.18,6.6,11.73,6.6,4.12,FinanciallyDistressed
6659.82,0.0,-2676.48,48.96,8.56,0.0,0.0,0.0,0.65,FinanciallyDistressed
11961.72,695.92,-5713.97,44.48,18.3,10.02,18.18,10.02,1.66,FinanciallyVulnerable
5449.62,447.36,-2640.15,51.97,16.98,13.74,11.02,13.74,1.3,FinanciallyDistressed
6422.86,157.13,-3563.49,53.04,25.84,5.21,9.88,5.21,0.08,FinanciallyDistressed
5958.63,816.37,-1773.02,27.98,16.62,16.32,10.64,16.32,0.01,FinanciallyVulnerable
6863.19,0.0,3762.89,18.41,7.18,0.0,0.0,0.0,0.74,FinanciallyStable
11688.12,872.88,-6222.01,66.66,4.5,13.77,0.0,13.77,0.01,FinanciallyDistressed
5713.05,1123.86,704.73,26.57,0.41,14.9,0.0,14.9,1.39,FinanciallyThriving
4602.84,205.99,-2129.08,75.35,18.75,7.69,0.0,7.69,1.5,FinanciallyDistressed
11016.98,0.0,-6722.26,93.87,0.62,0.0,0.0,0.0,1.07,FinanciallyDistressed
5619.62,66.0,-2978.16,63.07,21.07,2.44,0.0,2.44,2.87,FinanciallyDistressed
9513.68,423.05,292.68,20.27,4.84,4.14,0.0,4.14,0.03,FinanciallyVulnerable
11123.47,753.54,-3114.1,39.68,33.09,8.6,16.72,8.6,2.63,FinanciallyDistressed
9074.26,955.36,215.6,30.78,0.2,9.32,0.0,9.32,1.49,FinanciallyStable
5066.14,253.03,-2088.35,63.99,11.4,7.83,0.0,7.83,0.45,FinanciallyDistressed
4975.89,0.0,-1794.87,58.18,9.82,0.0,0.0,0.0,0.91,FinanciallyDistressed
7666.19,345.21,-3750.15,50.28,5.16,8.1,0.0,8.1,5.89,FinanciallyVulnerable
14825.09,533.34,-8138.87,66.95,0.63,7.39,0.0,7.39,1.39,FinanciallyDistressed
5275.18,297.3,-1076.09,24.55,20.45,6.61,0.0,6.61,0.58,FinanciallyVulnerable
5666.77,136.69,-3526.46,79.22,24.2,6.0,23.6,6.0,0.64,FinanciallyDistressed
7250.16,75.65,-4403.47,51.3,15.91,2.59,0.0,2.59,1.86,FinanciallyDistressed
7823.03,0.0,-2219.99,41.59,22.44,0.0,14.23,0.0,0.92,FinanciallyDistressed
10052.58,451.47,-6689.02,90.66,19.56,11.83,11.62,11.83,0.46,FinanciallyDistressed
12602.74,803.61,-2606.82,22.2,11.53,7.44,0.0,7.44,1.09,FinanciallyVulnerable
3663.18,534.1,-1711.51,46.3,13.05,21.49,11.78,21.49,2.32,FinanciallyVulnerable
5987.91,504.48,-517.04,28.14,3.08,8.44,0.0,8.44,3.48,FinanciallyStable
9350.02,595.04,-4737.6,33.84,23.37,11.43,14.27,11.43,0.57,FinanciallyVulnerable
9000.45,391.21,-2089.58,30.49,16.47,5.36,0.0,5.36,2.09,FinanciallyVulnerable
4792.85,0.0,-3248.95,164.35,2.37,0.0,0.0,0.0,1.41,FinanciallyDistressed
7357.92,696.11,81.28,25.14,10.97,8.56,10.93,8.56,1.15,FinanciallyStable
5673.12,0.0,-2593.52,80.46,15.7,0.0,0.0,0.0,0.51,FinanciallyDistressed
6266.88,339.95,-3405.34,47.29,34.79,10.62,17.35,10.62,0.11,FinanciallyDistressed
10923.64,438.92,-8586.65,159.01,14.69,15.81,0.0,15.81,2.08,FinanciallyVulnerable
7359.31,186.37,-4328.33,54.59,12.42,5.79,0.0,5.79,2.95,FinanciallyDistressed
5732.15,0.0,-3066.46,53.48,22.47,0.0,22.09,0.0,1.46,FinanciallyDistressed
9190.22,0.0,-5898.38,87.37,9.93,0.0,0.0,0.0,1.85,FinanciallyDistressed
10240.42,611.73,-3791.21,60.32,5.41,8.66,0.0,8.66,2.2,FinanciallyDistressed
5146.06,611.62,-2599.71,53.74,0.3,19.37,0.0,19.37,1.03,FinanciallyVulnerable
5424.06,296.42,717.89,21.51,21.3,4.6,14.07,4.6,1.25,FinanciallyStable
6644.52,1861.76,-1119.77,16.97,24.11,25.2,10.78,25.2,1.47,FinanciallyStable
5884.16,0.0,-2084.53,50.71,24.64,0.0,16.99,0.0,1.61,FinanciallyDistressed
8975.65,2262.99,-1328.32,19.33,6.36,22.83,0.0,22.83,0.63,FinanciallyVulnerable
6020.27,211.49,-1358.75,43.53,6.31,4.34,0.0,4.34,0.52,FinanciallyDistressed
5301.74,0.0,-2003.14,57.93,18.43,0.0,17.53,0.0,1.0,FinanciallyDistressed
8101.98,0.0,-6168.01,93.51,23.84,0.0,22.64,0.0,0.98,FinanciallyDistressed
9747.31,136.93,-2904.13,56.51,10.73,1.96,0.0,1.96,0.35,FinanciallyDistressed
3296.28,110.75,-626.2,28.91,8.19,3.98,0.0,3.98,1.76,FinanciallyVulnerable
5348.45,0.0,-1221.42,38.72,7.23,0.0,0.0,0.0,1.91,FinanciallyVulnerable
8759.9,532.51,-2894.46,38.38,5.69,8.32,0.0,8.32,1.01,FinanciallyVulnerable
6714.64,533.76,-2498.66,26.17,23.99,11.24,18.76,11.24,0.54,FinanciallyVulnerable
4710.86,0.0,-2004.63,47.28,17.04,0.0,0.0,0.0,0.11,FinanciallyDistressed
8338.96,662.73,-2633.07,24.02,26.85,10.41,17.3,10.41,1.57,FinanciallyVulnerable
8618.96,203.32,4380.12,31.76,0.2,1.54,0.0,1.54,0.69,FinanciallyStable
10318.74,852.65,-3238.63,29.96,4.6,10.75,0.0,10.75,0.59,FinanciallyVulnerable
10052.12,1266.71,-3308.02,38.32,8.44,15.81,0.0,15.81,2.79,FinanciallyStable
9360.11,719.76,-1747.07,37.97,18.14,8.64,14.0,8.64,2.55,FinanciallyVulnerable
3690.03,126.04,-2232.66,56.46,26.61,7.96,19.46,7.96,1.41,FinanciallyDistressed
6068.9,351.81,-3132.89,37.56,29.42,10.7,21.13,10.7,3.05,FinanciallyVulnerable
7619.34,721.16,-2751.77,50.53,16.28,12.9,15.84,12.9,0.67,FinanciallyDistressed
7665.56,104.6,-5384.19,58.57,30.11,4.38,21.25,4.38,4.3,FinanciallyDistressed
5788.03,726.46,-1887.1,51.13,12.89,15.7,12.3,15.7,5.67,FinanciallyVulnerable
5334.61,0.0,-1332.29,58.71,13.04,0.0,0.0,0.0,0.12,FinanciallyDistressed
4450.31,395.89,-2179.17,57.47,26.73,14.84,0.0,14.84,0.66,FinanciallyDistressed
13176.4,336.33,5384.38,33.65,0.03,1.78,0.0,1.78,4.0,FinanciallyStable
4093.61,341.02,-1282.06,42.37,8.1,10.82,0.0,10.82,1.54,FinanciallyVulnerable
6856.86,1036.43,-1499.65,30.14,9.22,16.21,0.0,16.21,0.74,FinanciallyVulnerable
6593.89,81.72,-3202.64,70.33,25.89,2.35,15.83,2.35,3.59,FinanciallyDistressed
7158.57,0.0,-2629.9,69.01,0.2,0.0,0.0,0.0,1.55,FinanciallyDistressed
5282.56,1305.67,-38.21,20.21,4.13,19.93,0.0,19.93,1.49,FinanciallyStable
8629.97,0.0,-6289.66,93.57,23.42,0.0,0.0,0.0,0.67,FinanciallyDistressed
8132.12,390.56,-3667.07,56.48,12.25,8.04,12.19,8.04,4.71,FinanciallyVulnerable
7830.8,0.0,-4481.28,70.56,15.91,0.0,0.0,0.0,1.3,FinanciallyDistressed
3898.25,164.12,101.21,27.61,6.41,3.94,0.0,3.94,1.51,FinanciallyStable
7406.34,1384.76,2760.75,23.09,3.89,11.99,0.0,11.99,2.2,FinanciallyThriving
8063.76,0.0,-2376.7,28.57,18.86,0.0,11.95,0.0,1.91,FinanciallyVulnerable
6736.17,116.28,-4184.45,87.68,14.37,4.36,0.0,4.36,1.55,FinanciallyDistressed
5055.46,54.31,-2069.81,68.65,13.83,1.79,9.85,1.79,1.95,FinanciallyDistressed
5652.74,180.98,-3644.78,73.85,24.36,8.27,0.0,8.27,3.53,FinanciallyDistressed
6704.11,226.35,-3954.86,73.3,3.29,7.61,0.0,7.61,1.21,FinanciallyDistressed
3745.09,0.0,-236.01,31.92,8.59,0.0,0.0,0.0,1.39,FinanciallyVulnerable
6694.08,0.0,-4110.39,71.93,18.68,0.0,0.0,0.0,0.8,FinanciallyDistressed
7507.18,1722.32,393.2,35.11,7.1,17.9,0.0,17.9,0.74,FinanciallyStable
6891.34,145.64,-4452.86,64.4,0.31,5.64,0.0,5.64,1.08,FinanciallyDistressed
7056.52,206.42,-4888.15,71.74,23.88,8.69,20.09,8.69,2.86,FinanciallyDistressed
7667.77,1442.73,-917.4,35.08,3.84,17.61,0.0,17.61,0.45,FinanciallyVulnerable
5772.21,0.0,-2242.95,73.61,13.46,0.0,13.26,0.0,0.77,FinanciallyDistressed
8156.39,916.63,-2172.25,35.69,10.13,13.28,0.0,13.28,1.43,FinanciallyVulnerable
13761.96,277.62,-2279.18,43.47,21.01,2.36,14.16,2.36,1.79,FinanciallyDistressed
3687.25,236.73,-1002.02,34.92,1.28,8.1,0.0,8.1,2.6,FinanciallyVulnerable
7123.68,279.93,-3776.58,86.71,6.29,7.72,0.0,7.72,1.92,FinanciallyDistressed
8086.71,528.0,-2980.4,39.37,0.73,9.37,0.0,9.37,3.69,FinanciallyVulnerable
11543.07,856.29,-3451.98,50.29,9.67,9.57,0.0,9.57,1.78,FinanciallyDistressed
4790.12,334.85,-1640.12,55.88,10.74,9.61,0.0,9.61,5.08,FinanciallyVulnerable
4614.3,311.81,-1884.45,59.06,1.21,10.25,0.0,10.25,1.86,FinanciallyVulnerable
7934.33,577.04,-1511.63,35.14,15.84,8.24,15.74,8.24,1.85,FinanciallyVulnerable
7547.33,196.78,-4287.5,50.92,7.42,5.69,0.0,5.69,0.11,FinanciallyDistressed
4451.86,0.0,434.91,32.58,5.27,0.0,0.0,0.0,0.46,FinanciallyVulnerable
9851.92,1266.88,2089.09,25.45,0.09,9.59,0.0,9.59,3.83,FinanciallyThriving
3910.74,0.0,-2414.51,71.59,12.31,0.0,0.0,0.0,1.4,FinanciallyDistressed
9256.09,475.32,-2292.9,38.26,13.77,6.39,0.0,6.39,1.72,FinanciallyVulnerable
6398.3,149.74,-4326.07,68.57,1.18,6.74,0.0,6.74,1.3,FinanciallyDistressed
9674.71,582.9,124.77,31.23,13.87,5.61,13.67,5.61,1.23,FinanciallyStable
5729.59,408.13,-2787.44,84.2,0.72,12.18,0.0,12.18,1.91,FinanciallyVulnerable
5573.16,0.0,1761.87,15.96,13.89,0.0,0.0,0.0,3.55,FinanciallyThriving
5902.06,242.36,-2945.02,67.72,42.99,7.58,23.35,7.58,1.27,FinanciallyDistressed
6472.32,753.06,1017.33,25.99,7.57,9.14,0.0,9.14,0.16,FinanciallyStable
8179.33,262.75,-4583.11,64.14,13.42,6.81,0.0,6.81,1.6,FinanciallyDistressed
