,age,gender,raceEthnicity,education,region,householdType,householdSize,career,workArrangement,annualIncome,sideHustleIncome,monthlyIncome,housingStatus,housingCost,propertyTax,hoaFees,homeInsurance,utilities,internet,phone,ownsCar,carPayment,carInsurance,gas,publicTransit,carMaintenance,healthInsurance,oopMedical,dentalVision,lifeInsurance,studentLoans,ccPayment,personalLoans,medicalDebt,groceries,diningOut,coffee,alcohol,streaming,musicStreaming,gaming,gym,otherSubscriptions,clothing,personalCare,householdSupplies,childcare,petExpenses,entertainment,hobbies,travel,gifts,donations,retirement401k,iraContribution,emergencyFundContributions,generalSavings,investmentContributions,contributions529,totalExpenses,totalSavingsInvestments,monthlyCashFlow,housingRatio,debtToIncome,savingsInvestmentsRate,carPaymentRatio,monthsSaved,financialHealth,ageCategory
2621,55,Female,White,High School,Midwest,Other,2,Construction,Office,42265.09,0.0,3522.090833333333,Own,1755.23,146.27,138.46,174.24,192.77,69.11,72.29,True,522.53,202.37,170.86,0.0,113.66,299.71,187.35,47.41,0.0,0.0,195.42,0.0,0.0,652.37,158.08,0.79,90.68,27.53,0.0,0.0,0.0,44.02,173.14,120.92,127.39,0.0,0.0,70.65,72.29,133.4,105.27,0.0,0.0,0.0,0.0,188.02,0.0,0.0,6064.21,188.02,-2730.14,49.83,20.38,5.34,14.84,0.17,FinanciallyDistressed,50-55
2622,35,Female,White,Some College/Associate's,West,Other,4,Sales,Office,54357.46,0.0,4529.788333333333,Own,3488.7,290.72,392.09,154.77,242.73,119.55,225.12,True,0.0,215.0,210.82,0.0,74.32,855.53,177.89,67.92,0.0,0.0,13.37,0.0,0.0,1474.79,427.78,9.06,60.9,22.76,0.0,0.0,0.0,0.0,122.32,213.02,197.2,0.0,74.97,66.14,125.64,136.59,83.12,0.0,0.0,0.0,228.68,0.0,0.0,0.0,9542.82,228.68,-5241.71,77.02,0.3,5.05,0.0,1.05,FinanciallyDistressed,30-35
2623,60,Male,Other/Multiracial,Some College/Associate's,Northeast,DINKS,2,Healthcare,Office,50092.21,0.0,4174.350833333333,Own,2839.58,236.63,0.0,139.7,181.28,102.79,104.28,True,0.0,219.48,299.72,0.0,66.81,203.19,295.74,0.0,0.0,0.0,163.47,0.0,189.32,567.21,506.39,4.02,24.2,12.32,0.0,0.0,75.18,48.03,89.88,93.02,68.82,0.0,53.71,33.84,23.97,58.69,119.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6820.75,0.0,-2646.4,68.02,8.45,0.0,0.0,1.28,FinanciallyDistressed,55-60
2624,35,Female,Black/African American,Some College/Associate's,West,SmallFamily,3,Sales,Office,65805.79,5863.0,5972.399166666666,Own,3740.82,311.74,0.0,184.99,182.17,83.98,90.99,True,0.0,121.44,203.64,0.0,56.33,485.96,243.22,37.36,0.0,0.0,490.46,185.65,0.0,965.87,404.6,56.92,44.41,21.05,0.0,0.0,0.0,7.55,86.86,210.04,178.76,1691.93,0.0,65.95,55.59,147.58,85.9,96.57,613.06,0.0,192.71,0.0,0.0,0.0,10538.33,805.77,-5371.7,62.64,11.32,13.49,0.0,4.85,FinanciallyVulnerable,30-35
2625,65,Female,Hispanic/Latino,High School,West,Single,1,Retired,Retired,39398.56185190988,0.0,3283.2134876591567,Rent,1852.19,0.0,0.0,29.79,126.62,53.5,42.55,True,0.0,167.34,76.64,0.0,132.56,96.77,284.58,0.0,0.0,0.0,263.55,162.19,139.27,343.82,105.52,17.4,61.32,28.45,16.85,0.0,0.0,0.0,99.14,52.68,128.35,0.0,59.23,51.37,0.0,13.66,135.47,0.0,0.0,0.0,0.0,185.9,0.0,0.0,4540.81,185.9,-1443.5,56.41,17.21,5.66,0.0,0.36,FinanciallyDistressed,60-65
2626,25,Female,White,Bachelor's,West,DINKS,2,Education,Office,62534.04,0.0,5211.17,Rent,1875.5,0.0,0.0,18.23,171.96,63.41,114.38,True,905.11,122.69,276.93,0.0,121.05,353.29,194.49,0.0,0.0,0.0,200.58,263.76,0.0,604.02,430.48,42.62,143.56,31.83,0.0,57.06,73.45,0.0,193.32,137.86,109.22,0.0,0.0,186.79,57.04,115.27,59.97,0.0,402.01,0.0,377.42,163.67,0.0,0.0,6923.87,943.1,-2655.8,35.99,26.28,18.1,17.37,2.61,FinanciallyVulnerable,25-30
2627,45,Female,White,Bachelor's,Midwest,Single,1,Technology,Office,100962.68,0.0,8413.556666666665,Rent,1922.14,0.0,0.0,28.65,160.04,70.91,36.37,True,0.0,220.72,280.19,0.0,79.34,144.76,234.45,0.0,0.0,0.0,440.35,0.0,0.0,364.07,569.88,65.02,33.0,30.65,11.43,36.58,0.0,41.98,283.65,85.32,85.12,0.0,0.0,166.54,0.0,191.45,142.36,0.0,0.0,0.0,272.39,634.98,356.25,0.0,5724.97,1263.62,1424.97,22.85,5.23,15.02,0.0,1.79,FinanciallyThriving,40-45
2628,35,Male,White,High School,West,DINKS,2,Admin,Office,33562.28,0.0,2796.8566666666666,Own,3200.6,266.72,90.55,131.72,161.83,84.1,96.02,True,265.46,211.4,200.83,0.0,133.69,370.06,273.77,64.42,0.0,0.0,13.14,0.0,115.31,603.54,275.87,20.93,114.43,34.57,15.11,0.0,0.0,58.82,70.89,80.17,82.34,0.0,0.0,38.57,76.73,7.62,63.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7223.15,0.0,-4426.29,114.44,14.08,0.0,9.49,0.41,FinanciallyDistressed,30-35
2629,35,Female,White,Some College/Associate's,South,SmallFamily,5,Sales,Office,44092.78,0.0,3674.398333333333,Rent,2611.64,0.0,0.0,26.92,266.07,84.81,170.09,True,0.0,193.76,194.8,0.0,133.37,1017.08,60.27,0.0,0.0,0.0,34.23,168.2,0.0,1533.12,329.11,70.81,38.86,58.78,0.0,0.0,0.0,0.0,150.71,328.42,89.74,1076.72,75.8,39.67,86.58,98.98,59.26,0.0,0.0,0.0,237.99,86.1,0.0,0.0,8997.8,324.09,-5647.49,71.08,5.51,8.82,0.0,2.66,FinanciallyDistressed,30-35
2630,45,Male,White,High School,South,DINKS,2,Transportation,Office,35388.84,0.0,2949.0699999999997,Rent,1280.54,0.0,0.0,32.97,206.62,51.73,47.88,True,0.0,185.82,247.09,0.0,63.78,250.42,278.86,0.0,0.0,0.0,235.96,280.72,0.0,656.57,349.82,10.91,108.02,27.73,16.97,0.0,0.0,0.0,46.15,66.4,86.73,0.0,57.52,135.77,63.14,28.8,138.01,0.0,0.0,0.0,193.35,139.48,0.0,0.0,4954.93,332.83,-2338.69,43.42,17.52,11.29,0.0,6.0,FinanciallyVulnerable,40-45
2631,45,Female,Hispanic/Latino,Bachelor's,West,Single,1,Engineering,Office,127212.71,0.0,10601.059166666668,Rent,2570.44,0.0,0.0,28.05,127.83,116.03,41.35,True,0.0,212.96,180.78,0.0,121.37,215.73,102.94,0.0,0.0,0.0,5.02,0.0,0.0,470.56,794.77,83.81,37.17,31.43,12.41,0.0,0.0,0.0,216.19,91.54,126.67,0.0,0.0,194.57,0.0,625.04,113.64,198.32,0.0,0.0,936.8,0.0,492.38,0.0,6718.62,1429.18,2453.26,24.25,0.05,13.48,0.0,3.94,FinanciallyThriving,40-45
2632,25,Male,White,High School,West,SingleParent,3,Retail,Office,25357.92,4969.37,2527.2741666666666,Own,3024.71,252.06,0.0,192.65,196.38,88.0,180.79,True,0.0,127.44,222.55,0.0,79.23,1152.48,226.25,34.56,0.0,0.0,8.48,0.0,253.83,776.57,228.77,3.82,94.89,55.07,0.0,47.06,0.0,0.0,65.38,125.0,125.67,0.0,142.91,191.55,17.18,28.74,53.24,0.0,0.0,0.0,95.49,77.91,0.0,0.0,7995.26,173.4,-5641.39,119.68,10.38,6.86,0.0,1.31,FinanciallyDistressed,25-30
2633,30,Female,White,Bachelor's,South,DINKS,2,Technology,Office,109685.9,0.0,9140.491666666669,Own,2958.93,246.58,0.0,183.96,169.97,51.38,63.52,False,0.0,0.0,0.0,134.8,0.0,219.19,243.34,66.01,0.0,435.89,807.54,0.0,0.0,832.36,555.2,64.66,136.08,69.14,16.46,45.64,0.0,0.0,306.89,125.97,60.93,0.0,171.75,149.81,0.0,173.45,74.9,70.11,0.0,0.0,0.0,0.0,499.7,0.0,8434.46,499.7,206.33,32.37,13.6,5.47,0.0,0.81,FinanciallyVulnerable,25-30
2634,45,Male,White,High School,West,Single,1,Transportation,Office,35384.24,0.0,2948.6866666666665,Rent,2331.27,0.0,0.0,17.58,132.49,99.09,61.5,True,0.0,228.18,171.2,0.0,96.72,209.56,77.33,71.88,0.0,0.0,33.23,0.0,0.0,266.04,263.89,14.73,145.21,11.5,10.05,0.0,0.0,0.0,79.33,38.13,97.92,0.0,148.05,89.0,0.0,29.47,129.16,0.0,0.0,0.0,208.26,149.29,0.0,0.0,4852.51,357.55,-2261.37,79.06,1.13,12.13,0.0,4.59,FinanciallyVulnerable,40-45
2635,45,Male,White,High School,West,Single,1,FoodService,Office,32736.0,0.0,2728.0,Own,1938.32,161.53,368.64,81.4,134.42,54.99,56.82,True,0.0,146.16,195.71,0.0,93.01,337.69,288.27,64.22,0.0,0.0,39.2,0.0,122.65,262.55,217.17,17.3,36.28,21.13,0.0,0.0,0.0,0.0,31.94,38.58,118.31,0.0,0.0,114.07,38.0,47.83,133.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5159.99,0.0,-2431.99,71.05,5.93,0.0,0.0,0.36,FinanciallyDistressed,40-45
2636,65,Male,White,Master's,Midwest,Single,1,Retired,Retired,57470.29061508847,0.0,4789.1908845907055,Own,1498.67,124.89,0.0,126.13,164.72,100.48,47.91,True,805.38,147.78,77.85,0.0,110.02,171.82,281.64,67.95,0.0,0.0,10.67,229.85,0.0,393.06,224.36,12.93,85.86,13.94,11.73,0.0,0.0,0.0,126.58,46.01,120.37,0.0,0.0,38.96,0.0,184.02,74.71,83.13,0.0,0.0,108.76,0.0,0.0,0.0,5381.42,108.76,-700.99,31.29,21.84,2.27,16.82,2.02,FinanciallyDistressed,60-65
2637,50,Female,Asian,High School,South,Single,1,Manufacturing,Office,46176.33,3910.19,4173.876666666667,Own,1709.07,142.42,85.78,183.84,159.23,99.1,73.43,True,371.22,183.28,254.23,0.0,84.71,211.82,213.64,79.36,0.0,0.0,118.98,257.31,0.0,278.42,167.96,24.79,68.06,14.53,13.46,0.0,0.0,52.63,142.76,65.45,129.73,0.0,0.0,61.27,0.0,120.27,119.59,0.0,245.74,0.0,0.0,0.0,0.0,0.0,5486.34,245.74,-1558.2,40.95,17.91,5.89,8.89,0.57,FinanciallyDistressed,45-50
2638,65,Male,Hispanic/Latino,High School,South,DINKS,2,Retired,Retired,41491.98343363313,0.0,3457.6652861360944,Own,1439.79,119.98,0.0,107.62,207.84,118.94,137.18,True,0.0,177.71,76.94,0.0,57.33,242.73,88.83,0.0,0.0,0.0,136.82,0.0,0.0,569.25,140.3,6.36,94.76,12.45,0.0,0.0,0.0,0.0,133.55,66.72,136.65,0.0,141.79,31.61,24.8,168.62,141.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4580.14,0.0,-1122.47,41.64,3.96,0.0,0.0,1.15,FinanciallyVulnerable,60-65
2639,45,Female,Black/African American,High School,Midwest,DINKS,2,Construction,Office,43669.88,0.0,3639.1566666666663,Rent,1236.66,0.0,0.0,28.83,218.5,73.94,101.95,True,563.37,145.09,284.77,0.0,117.27,253.47,191.51,0.0,0.0,0.0,111.09,0.0,0.0,617.53,296.82,0.46,76.55,14.71,0.0,0.0,0.0,9.56,79.74,97.13,56.88,0.0,69.06,133.06,105.55,119.12,84.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5086.65,0.0,-1447.49,33.98,18.53,0.0,15.48,0.57,FinanciallyDistressed,40-45
2640,30,Male,White,Some College/Associate's,Midwest,SingleParent,2,Healthcare,Office,32000.52,0.0,2666.71,Rent,987.98,0.0,0.0,24.52,200.58,60.1,101.36,True,0.0,158.97,297.46,0.0,146.06,333.79,136.04,62.18,0.0,0.0,266.55,0.0,164.35,611.54,420.12,18.09,112.26,38.39,12.4,0.0,0.0,0.0,66.29,65.17,102.74,855.89,0.0,166.58,43.68,9.6,97.78,0.0,0.0,0.0,195.84,0.0,0.0,0.0,5560.47,195.84,-3089.6,37.05,16.16,7.34,0.0,1.98,FinanciallyVulnerable,25-30
2641,25,Female,White,Bachelor's,South,Single,1,Engineering,Office,64911.56,4540.69,5787.6875,Rent,1642.04,0.0,0.0,29.92,149.04,56.43,35.28,True,1054.46,206.2,162.16,0.0,116.79,180.87,282.69,39.39,0.0,494.62,545.87,0.0,0.0,405.36,348.82,117.65,62.69,53.74,16.92,0.0,90.7,0.0,104.37,48.79,80.2,0.0,0.0,120.08,68.88,168.0,117.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6799.63,0.0,-1011.94,28.37,36.2,0.0,18.22,1.28,FinanciallyDistressed,25-30
2642,50,Female,White,High School,Northeast,DINKS,2,Transportation,Office,48792.9,0.0,4066.075,Own,3015.99,251.33,0.0,99.8,214.18,55.02,141.22,True,600.55,173.66,209.65,0.0,103.96,312.07,151.66,0.0,0.0,0.0,205.45,490.64,0.0,633.77,285.81,20.09,44.23,14.87,0.0,0.0,0.0,0.0,138.12,111.66,107.0,0.0,0.0,136.3,0.0,93.31,51.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7662.28,0.0,-3596.2,74.17,31.89,0.0,14.77,1.03,FinanciallyDistressed,45-50
2643,45,Female,Black/African American,High School,West,SmallFamily,4,Retail,Office,43879.45,0.0,3656.620833333333,Rent,3658.23,0.0,0.0,19.78,239.33,106.72,277.1,True,0.0,158.85,195.28,0.0,66.36,217.48,223.44,30.91,0.0,0.0,216.25,0.0,0.0,1155.4,252.68,15.65,85.74,45.05,11.73,0.0,0.0,0.0,160.98,216.51,186.15,0.0,53.01,148.35,0.0,69.91,148.45,0.0,0.0,0.0,0.0,244.26,0.0,0.0,7959.34,244.26,-4546.98,100.04,5.91,6.68,0.0,1.61,FinanciallyDistressed,40-45
2644,25,Female,Hispanic/Latino,Some College/Associate's,West,DINKS,2,Admin,Hybrid,36513.08,0.0,3042.7566666666667,Rent,2414.8,0.0,0.0,19.85,203.72,100.3,121.63,True,0.0,200.79,128.16,0.0,112.52,329.89,209.25,57.76,0.0,0.0,34.03,216.27,0.0,639.96,175.54,17.61,114.88,53.87,11.2,44.38,0.0,0.0,91.38,134.43,60.28,0.0,0.0,67.71,86.83,14.53,140.54,0.0,213.48,0.0,0.0,0.0,0.0,0.0,5802.11,213.48,-2972.83,79.36,8.23,7.02,0.0,1.22,FinanciallyDistressed,25-30
2645,35,Male,White,Bachelor's,Northeast,SmallFamily,3,Business,Hybrid,77368.76,0.0,6447.3966666666665,Rent,2611.34,0.0,0.0,25.97,210.88,118.31,81.1,True,1129.64,131.25,121.23,0.0,111.11,461.36,117.75,53.52,75.79,263.99,1.08,0.0,0.0,1291.97,311.76,20.53,123.07,55.26,13.69,0.0,0.0,0.0,126.33,128.96,149.98,1307.76,0.0,68.5,0.0,103.07,46.29,0.0,513.33,519.09,498.61,0.0,0.0,333.08,9261.49,1864.11,-4678.2,40.5,21.63,28.91,17.52,2.18,FinanciallyVulnerable,30-35
2646,65,Male,White,Bachelor's,Northeast,Other,3,PartTime,PartTime,31386.71,0.0,2615.5591666666664,Rent,2418.28,0.0,0.0,20.79,241.33,71.64,176.1,True,0.0,178.98,207.4,146.04,111.88,459.53,183.87,43.8,0.0,0.0,254.62,0.0,0.0,825.32,163.87,7.85,27.79,21.79,15.15,0.0,0.0,0.0,70.48,103.56,116.01,0.0,0.0,71.73,25.9,11.85,62.65,0.0,0.0,0.0,256.34,0.0,0.0,0.0,6038.21,256.34,-3678.99,92.46,9.73,9.8,0.0,5.91,FinanciallyVulnerable,60-65
2647,40,Male,White,Some College/Associate's,South,DINKS,2,Admin,Office,42235.36,7541.47,4148.069166666667,Own,2108.73,175.73,0.0,177.41,206.79,106.22,67.84,True,741.38,188.22,171.21,0.0,139.23,331.84,152.5,39.33,0.0,0.0,47.22,168.93,0.0,569.31,298.36,12.66,37.13,22.0,0.0,0.0,49.06,0.0,60.63,82.49,167.83,0.0,69.97,109.17,0.0,185.69,32.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6519.86,0.0,-2371.79,50.84,23.08,0.0,17.87,0.99,FinanciallyDistressed,35-40
2648,35,Male,Hispanic/Latino,Some College/Associate's,South,SmallFamily,5,Admin,Office,44422.45,3006.07,3952.3766666666666,Own,2735.1,227.92,287.5,121.62,277.99,56.51,151.92,True,0.0,146.78,191.97,0.0,121.63,463.5,143.66,34.61,0.0,0.0,186.15,0.0,0.0,1703.16,194.66,96.22,40.08,37.98,0.0,0.0,0.0,0.0,97.39,235.3,126.66,824.89,0.0,101.97,0.0,97.57,146.57,0.0,0.0,0.0,160.59,156.17,0.0,0.0,8849.31,316.76,-5213.69,69.2,4.71,8.01,0.0,1.17,FinanciallyDistressed,30-35
2649,35,Male,Asian,High School,South,SingleParent,2,Construction,Office,35045.39,0.0,2920.4491666666668,Rent,1371.46,0.0,0.0,28.22,201.09,113.27,123.51,True,499.69,173.11,262.17,0.0,128.34,380.56,266.0,45.98,0.0,0.0,3.94,0.0,105.79,609.92,280.2,0.21,30.35,44.96,14.89,0.0,0.0,0.0,33.22,82.96,110.86,1131.83,0.0,96.55,0.0,39.19,43.99,0.0,0.0,0.0,0.0,135.18,0.0,0.0,6222.26,135.18,-3436.99,46.96,20.87,4.63,17.11,0.37,FinanciallyDistressed,30-35
2650,30,Female,White,Some College/Associate's,South,Single,1,Healthcare,Office,37508.86,0.0,3125.7383333333332,Own,1787.79,148.98,81.41,193.82,172.71,53.63,72.79,True,0.0,137.04,201.61,0.0,81.33,217.39,84.94,77.66,0.0,0.0,23.91,0.0,0.0,324.45,238.36,9.64,65.35,56.73,0.0,32.84,0.0,0.0,80.62,58.92,138.94,0.0,144.12,119.44,0.0,49.7,137.7,0.0,0.0,0.0,161.19,171.53,0.0,0.0,4791.82,332.72,-1998.8,57.2,0.76,10.64,0.0,2.21,FinanciallyVulnerable,25-30
2651,35,Female,White,High School,South,Single,1,Admin,Office,32428.4,2095.47,2876.9891666666667,Rent,1452.48,0.0,0.0,27.14,159.82,105.15,25.99,True,0.0,200.16,181.18,0.0,77.04,101.61,152.6,47.72,0.0,0.0,7.93,0.0,0.0,286.29,319.86,3.96,140.13,21.3,0.0,0.0,0.0,0.0,54.9,67.35,63.89,0.0,0.0,117.59,46.42,21.4,32.89,0.0,0.0,0.0,147.89,0.0,0.0,0.0,3714.8,147.89,-985.7,50.49,0.28,5.14,0.0,1.59,FinanciallyDistressed,30-35
2652,35,Female,White,High School,West,DINKS,2,Transportation,Office,43057.39,0.0,3588.1158333333333,Own,3474.86,289.57,333.12,109.06,185.99,71.51,58.04,False,0.0,0.0,0.0,102.31,0.0,389.57,51.69,47.65,0.0,0.0,17.26,0.0,133.25,694.79,208.58,21.58,113.52,42.22,0.0,0.0,0.0,59.95,79.6,136.06,120.47,0.0,0.0,35.35,50.87,117.42,71.24,0.0,0.0,0.0,0.0,242.23,0.0,0.0,7015.53,242.23,-3669.64,96.84,4.19,6.75,0.0,0.8,FinanciallyDistressed,30-35
2653,25,Female,White,High School,Northeast,DINKS,2,Manufacturing,Office,27108.01,0.0,2259.000833333333,Rent,2314.15,0.0,0.0,31.61,212.64,62.68,64.12,False,0.0,0.0,0.0,115.59,0.0,327.43,115.47,71.41,0.0,0.0,27.9,0.0,85.65,564.55,223.5,12.59,100.43,22.46,10.91,0.0,0.0,10.67,41.9,114.28,125.92,0.0,0.0,136.74,0.0,9.59,82.76,0.0,0.0,0.0,207.96,0.0,0.0,0.0,4884.95,207.96,-2833.91,102.44,5.03,9.21,0.0,1.04,FinanciallyDistressed,25-30
2654,50,Female,White,Some College/Associate's,Northeast,DINKS,2,Manufacturing,Office,66539.85,0.0,5544.9875,Rent,2212.3,0.0,0.0,15.25,219.9,99.32,145.92,True,0.0,207.01,166.27,0.0,70.68,284.38,205.44,36.8,0.0,0.0,43.34,0.0,0.0,753.49,343.64,31.15,36.44,42.01,0.0,0.0,0.0,2.82,97.1,104.54,125.33,0.0,0.0,106.99,163.16,163.8,74.86,0.0,352.54,0.0,0.0,0.0,0.0,0.0,5751.94,352.54,-559.49,39.9,0.78,6.36,0.0,1.0,FinanciallyVulnerable,45-50
2655,35,Female,White,Some College/Associate's,West,Single,1,Retail,Hybrid,49439.01,0.0,4119.9175000000005,Own,3035.08,252.92,0.0,110.78,179.66,112.71,58.3,True,999.89,172.69,127.84,0.0,127.84,110.18,71.88,0.0,0.0,183.78,281.88,0.0,0.0,333.3,230.59,14.89,117.3,32.16,12.48,0.0,60.31,0.0,122.49,67.78,121.22,0.0,56.84,73.92,43.09,106.51,76.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7294.51,0.0,-3174.59,73.67,35.57,0.0,24.27,0.05,FinanciallyDistressed,30-35
2656,55,Female,Hispanic/Latino,Master's,West,DINKS,2,Engineering,Office,157586.09,0.0,13132.174166666666,Own,5014.58,417.88,184.67,126.5,171.52,103.49,114.61,True,1149.15,164.16,246.51,0.0,119.86,441.19,117.8,0.0,0.0,436.58,788.93,0.0,0.0,918.53,1047.68,64.5,75.66,38.73,16.02,0.0,0.0,0.0,277.79,173.22,71.18,0.0,127.86,74.8,0.0,662.38,42.17,99.37,0.0,0.0,1162.18,0.0,283.17,0.0,13287.32,1445.35,-1600.5,38.19,18.08,11.01,8.75,1.67,FinanciallyVulnerable,50-55
2657,55,Female,Hispanic/Latino,High School,South,SmallFamily,4,Construction,Office,47285.85,4658.31,4328.679999999999,Rent,1467.29,0.0,0.0,18.92,207.99,71.92,191.11,True,752.44,230.47,188.0,0.0,84.21,696.3,270.06,0.0,0.0,0.0,274.73,209.79,135.82,1326.03,148.76,1.0,68.03,44.13,0.0,0.0,0.0,0.0,141.87,257.66,174.73,1109.42,0.0,29.94,0.0,59.53,111.68,0.0,0.0,0.0,382.6,208.78,0.0,0.0,8271.83,591.38,-4534.53,33.9,31.71,13.66,17.38,5.39,FinanciallyVulnerable,50-55
2658,30,Male,White,Bachelor's,South,DINKS,2,Business,Remote,82601.7,0.0,6883.474999999999,Own,2337.22,194.77,0.0,152.48,200.03,74.75,99.14,True,710.47,194.89,56.9,0.0,64.11,374.08,222.96,73.94,51.72,249.56,45.5,0.0,0.0,973.83,455.28,75.18,134.8,22.26,0.0,0.0,0.0,0.0,262.96,102.05,74.14,0.0,161.06,255.86,155.99,309.0,137.86,52.81,0.0,0.0,0.0,0.0,569.22,0.0,8275.6,569.22,-1961.35,33.95,14.61,8.27,10.32,0.27,FinanciallyVulnerable,25-30
2659,45,Female,Black/African American,Bachelor's,South,DINKS,2,Healthcare,Office,55629.39,0.0,4635.7825,Own,1840.36,153.36,372.44,146.96,211.62,63.25,71.92,True,0.0,206.71,292.86,0.0,134.67,332.26,67.57,0.0,0.0,153.3,311.74,0.0,0.0,598.3,559.59,21.59,103.52,14.03,0.0,0.0,0.0,3.39,117.42,104.19,104.5,0.0,134.24,97.12,110.24,81.55,83.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6492.17,0.0,-1856.39,39.7,10.03,0.0,0.0,0.74,FinanciallyDistressed,40-45
2660,35,Male,White,Some College/Associate's,Midwest,SmallFamily,4,Service,Office,28632.83,0.0,2386.0691666666667,Rent,1337.24,0.0,0.0,23.13,240.66,107.68,114.0,False,0.0,0.0,0.0,88.71,0.0,639.03,298.09,23.76,0.0,246.56,149.13,0.0,0.0,1070.27,97.45,24.68,73.52,28.12,0.0,0.0,0.0,0.0,42.23,177.73,203.37,814.43,142.38,96.51,30.62,19.76,127.73,0.0,0.0,0.0,232.81,118.7,0.0,0.0,6216.79,351.51,-4182.23,56.04,16.58,14.73,0.0,1.99,FinanciallyDistressed,30-35
2661,55,Male,White,High School,South,Other,3,FoodService,Office,30509.0,0.0,2542.4166666666665,Rent,2071.4,0.0,0.0,20.89,206.62,57.5,188.75,True,0.0,136.58,232.85,0.0,88.43,566.31,286.29,0.0,0.0,0.0,9.86,245.9,0.0,829.7,304.95,3.6,78.85,43.75,0.0,0.0,0.0,0.0,68.25,106.13,84.43,0.0,0.0,74.09,72.13,26.26,72.41,0.0,0.0,0.0,0.0,164.68,0.0,0.0,5875.93,164.68,-3498.19,81.47,10.06,6.48,0.0,0.02,FinanciallyDistressed,50-55
2662,30,Male,White,Some College/Associate's,Northeast,SmallFamily,3,Manufacturing,Office,51667.83,0.0,4305.6525,Rent,1833.07,0.0,0.0,23.68,222.23,113.22,137.66,True,0.0,212.73,229.79,0.0,68.97,395.66,85.42,51.43,79.19,0.0,45.85,0.0,0.0,1001.15,511.72,26.15,58.46,34.05,16.89,58.55,42.58,28.5,97.91,108.24,154.03,1286.36,0.0,115.2,125.15,171.38,143.03,53.68,193.3,0.0,227.5,0.0,0.0,0.0,7531.93,420.8,-3647.08,42.57,1.06,9.77,0.0,0.63,FinanciallyDistressed,25-30
2663,45,Female,White,High School,Midwest,SmallFamily,4,Retail,Hybrid,28830.78,4189.09,2751.655833333333,Own,2288.92,190.74,0.0,114.94,258.75,92.08,136.32,True,585.87,177.8,132.8,0.0,64.44,222.74,280.47,54.09,0.0,0.0,20.57,0.0,0.0,1376.13,76.98,10.75,103.85,40.14,0.0,0.0,0.0,57.37,99.09,207.66,164.52,0.0,80.88,88.17,44.22,43.33,113.41,0.0,0.0,0.0,0.0,61.69,0.0,0.0,7127.03,61.69,-4437.06,83.18,22.04,2.24,21.29,1.58,FinanciallyDistressed,40-45
2664,40,Female,White,High School,South,SmallFamily,5,FoodService,Office,25234.48,0.0,2102.8733333333334,Own,1787.06,148.92,0.0,106.55,276.81,91.22,274.01,True,0.0,167.67,233.53,0.0,141.97,766.48,187.49,52.04,0.0,0.0,82.79,0.0,81.96,1555.13,139.7,8.16,34.51,52.5,0.0,0.0,0.0,0.0,62.45,345.9,196.42,0.0,0.0,86.07,61.36,44.0,66.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7051.64,0.0,-4948.77,84.98,7.83,0.0,0.0,1.44,FinanciallyDistressed,35-40
2665,30,Female,White,Bachelor's,South,DINKS,2,Sales,Office,74480.09,11664.47,7178.713333333333,Rent,1681.18,0.0,0.0,22.03,202.97,108.65,63.04,True,695.63,240.82,297.69,0.0,63.02,379.83,282.35,0.0,0.0,323.13,5.68,0.0,0.0,823.94,527.45,85.08,81.25,22.93,16.95,58.15,39.07,0.0,146.65,119.4,157.59,0.0,0.0,87.21,20.17,168.96,116.64,0.0,214.88,0.0,259.67,309.25,0.0,0.0,6837.46,783.8,-442.55,23.42,14.27,10.92,9.69,1.61,FinanciallyStable,25-30
2666,25,Female,White,High School,Midwest,DINKS,2,FoodService,Office,16873.85,0.0,1406.1541666666665,Rent,1040.61,0.0,0.0,27.05,181.27,96.73,93.77,True,0.0,127.01,188.07,0.0,85.97,178.1,292.01,73.08,0.0,0.0,152.48,0.0,172.28,515.48,110.61,4.51,62.24,41.94,16.64,29.84,0.0,0.0,88.27,101.8,146.4,0.0,133.56,86.67,0.0,28.45,61.43,0.0,0.0,0.0,49.03,90.01,0.0,0.0,4136.27,139.04,-2869.16,74.0,23.1,9.89,0.0,2.74,FinanciallyDistressed,25-30
